lca_id,used_in_sampleset,emission_factor_s1_per_euro,emission_factor_s2_per_euro,emission_factor_s3_per_euro,emission_factor_per_euro,nace_2_list,nace_section_list
9bdafe1f-df2a-46b8-86e8-b8c9381ededf,true,0.477788,0.015326,0.117072,0.610186,"[""A01""]","[""Agriculture, forestry and fishing""]"
7644b214-399e-4db7-9e4b-e8b82ae81a75,false,0.731975,0.02348,0.179355,0.9348099999999999,"[""A01""]","[""Agriculture, forestry and fishing""]"
505b6f65-8dca-49da-accc-20aefd427277,true,0.004509,0.004851,0.086986,0.09634599999999999,"[""C33"",""G47"",""S95""]","[""Manufacturing"",""Other service activities"",""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
cbf09ab8-ead0-4069-96cd-d5d0a72f9cf9,true,0.004707,0.006833,0.046614,0.058154000000000004,"[""J58"",""J59"",""J60"",""J63""]","[""Information and communication""]"
e5163d12-7704-45e2-bd27-16118d559a9c,true,0.008799,0.010834,0.04807,0.067703,"[""M70"",""M73""]","[""Professional, scientific and technical activities""]"
1d9b8588-6969-4000-b94a-0efc9f94ffea,true,0.014387,0.028428,0.146403,0.189218,"[""K64""]","[""Financial and insurance activities""]"
24b23d6d-c5f8-4b8c-beb1-88010b22b131,true,0.003302,0.004793,0.0327,0.040795,"[""J59""]","[""Information and communication""]"
be424c06-d8b4-4cf8-9613-cbb56ef56307,true,0.018226,0.008113,0.165484,0.191823,"[""F43""]","[""Construction""]"
5cff72dd-4b58-4871-954a-9d6b9dc4606d,false,0.011911,0.016461,0.054953,0.08332500000000001,"[""Q86""]","[""Human health and social work activities""]"
a4a2b8a0-3a23-414b-9cf3-dc622577dedd,true,0.036314,0.007522,0.096776,0.14061200000000001,"[""H52"",""N81""]","[""Administrative and support service activities"",""Transportation and storage""]"
a92c5379-ca9a-4d4b-a67a-dcc54825ee42,true,0.041479,0.015567,0.310107,0.367153,"[""C10""]","[""Manufacturing""]"
8a7326cc-8a38-4a75-91db-12c593b63d5a,true,0.017922,0.024007,0.083928,0.125857,"[""I55""]","[""Accommodation and food service activities""]"
5cf4e8db-3051-4a9e-9b76-67a5d3221be5,true,0.00291,0.003473,0.0483,0.054683,"[""C26""]","[""Manufacturing""]"
94f6ddfb-eb34-4a23-afb5-65ad4503f994,true,0.006146,0.007117,0.091762,0.105025,"[""C25"",""C28"",""C32""]","[""Manufacturing""]"
0547bd65-2d3a-4052-856d-42ee1af983c9,true,0.16154,0.017374,0.201259,0.380173,"[""C24""]","[""Manufacturing""]"
1bcbe641-3373-4793-b902-b7bf6d5ba0ff,true,0.016648,0.016448,0.055437,0.088533,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
bfb89d61-9273-4893-b6cf-e243cd758513,true,0.033635,0.012623,0.251458,0.29771600000000004,"[""C10""]","[""Manufacturing""]"
490e508d-fc8f-4cd8-b52a-0b1ca29a9f6e,true,0.025952,0.02564,0.086416,0.13800800000000002,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
939c8515-cf33-4943-b48a-cb033b7386f3,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
caced437-8700-4e64-8fc9-5b433a37552c,true,0.401669,0.012884,0.098421,0.512974,"[""A01""]","[""Agriculture, forestry and fishing""]"
6278e814-79e9-4c64-869b-f02b74dabaf5,true,0.026314,0.034997,0.226856,0.288167,"[""C22""]","[""Manufacturing""]"
d11a2b2f-281e-44a9-8d21-ae6a8955ebc5,true,0.005402,0.005812,0.104226,0.11544,"[""C31""]","[""Manufacturing""]"
527db52c-05ad-408f-a2da-87703d4a46c3,true,0.005572,0.008978,0.129533,0.14408300000000002,"[""C28""]","[""Manufacturing""]"
3d27962b-08d5-4aa6-9c72-cb0dd9be9ebd,true,0.258534,0.047472,0.383166,0.689172,"[""C19"",""C20""]","[""Manufacturing""]"
14fca176-6c5a-4a6f-90bf-b696d85e3f6f,true,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
f888a054-72c8-416e-bc6c-f4a3950f6945,false,0.017922,0.024007,0.083928,0.125857,"[""I55""]","[""Accommodation and food service activities""]"
a35ebb64-9d51-48d8-b362-b9990556b2fc,true,0.731975,0.02348,0.179355,0.9348099999999999,"[""A01""]","[""Agriculture, forestry and fishing""]"
5728fb4d-88df-49cf-aaf6-4c0b2536b2cb,true,0.036314,0.007522,0.096776,0.14061200000000001,"[""H52"",""N81""]","[""Administrative and support service activities"",""Transportation and storage""]"
bd639976-0929-468a-8123-6fc523c0c27f,true,0.011619,0.014306,0.063477,0.08940200000000001,"[""M71"",""S95""]","[""Other service activities"",""Professional, scientific and technical activities""]"
af981eb6-4235-4860-9edc-1483aa834887,true,0.398799,0.00142,0.158756,0.558975,"[""H51""]","[""Transportation and storage""]"
5013ee40-fb8a-4361-907c-27cefadbf73b,true,0.006091,0.0075,0.033279,0.04687,"[""M69""]","[""Professional, scientific and technical activities""]"
fbcb5397-93ab-494b-b631-9d2f3d153b0a,true,0.010912,0.018111,0.045622,0.074645,"[""R90"",""R91"",""R93""]","[""Arts, entertainment and recreation""]"
572e74e2-efbb-47f3-8acc-b250f8629e40,true,0.276614,0.008873,0.067779,0.3532660000000001,"[""A01""]","[""Agriculture, forestry and fishing""]"
4b852e4c-02d0-4140-8078-302296ff2ef6,true,0.011911,0.016461,0.054953,0.08332500000000001,"[""Q86"",""Q88""]","[""Human health and social work activities""]"
466385a3-7913-44f5-aeb5-41d33450042f,true,0.0142,0.01403,0.047284,0.075514,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
dbc3d3be-a31d-4cb1-91ee-dc84d01282dc,false,0.165135,0.06997,0.169372,0.404477,"[""H49""]","[""Transportation and storage""]"
3e32d336-f0c1-47e8-b40c-d11fba552ad4,true,0.021218,0.020964,0.070654,0.11283599999999999,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
2c5d4ccd-8f4f-4168-b4a6-b1ed87477060,true,0.022334,0.030865,0.103037,0.15623599999999999,"[""Q86""]","[""Human health and social work activities""]"
b3dea0a1-fb8c-4f10-9220-6e092ad4d350,true,0.2303,0.02,0.096022,0.346322,"[""C23""]","[""Manufacturing""]"
b4bb9a87-dfd8-428b-80a4-5fced33b2def,true,0.025952,0.02564,0.086416,0.13800800000000002,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
fa75f766-cab1-4720-8f3e-15f62473e77f,true,0.016315,0.021854,0.076403,0.114572,"[""I56""]","[""Accommodation and food service activities""]"
4d145e0f-0ceb-42d0-8b78-c74c36b5e72b,true,0.010603,0.013056,0.05793,0.081589,"[""M74""]","[""Professional, scientific and technical activities""]"
4a36533a-5511-463a-ab12-ab9ed5a0cf35,true,0.017991,0.024863,0.083002,0.12585600000000002,"[""Q86""]","[""Human health and social work activities""]"
efd43425-dc75-4cbd-b246-c1003c9f516a,true,0.003099,0.006885,0.105457,0.11544099999999999,"[""C27""]","[""Manufacturing""]"
29acc96f-aada-459e-b825-a30857da2531,true,0.331665,0.010639,0.081268,0.423572,"[""A01""]","[""Agriculture, forestry and fishing""]"
188a2d87-f34c-4d2a-9363-71e6b933f289,true,0.00725,0.004856,0.150205,0.162311,"[""C30"",""C33""]","[""Manufacturing""]"
5a88058d-73ee-459f-901a-05604ee60cec,true,0.006087,0.004077,0.126108,0.136272,"[""C29"",""C30""]","[""Manufacturing""]"
c64095b1-a330-4472-842c-3809487c1ad3,true,0.009588,0.011806,0.052384,0.073778,"[""M73""]","[""Professional, scientific and technical activities""]"
688033ab-caac-431d-b86f-b203f59514d1,false,0.023504,0.023221,0.078263,0.124988,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
d64b4df6-9f50-44a3-b14d-af923411cf8d,true,0.008639,0.021925,0.155183,0.185747,"[""N81""]","[""Administrative and support service activities""]"
7513fdb0-6a4b-4214-b8d9-6b7f8d137083,true,0.014882,0.017234,0.222201,0.254317,"[""C25""]","[""Manufacturing""]"
b633adfa-b9c5-4ee1-9e01-b6e1fbe062f2,false,0.011123,0.012881,0.166082,0.190086,"[""C25""]","[""Manufacturing""]"
ece23d72-ca38-473c-9be6-bdf669a19c78,false,0.477788,0.015326,0.117072,0.610186,"[""A01""]","[""Agriculture, forestry and fishing""]"
893da47c-337e-42f8-918b-af349f921869,false,0.093746,0.035181,0.700857,0.829784,"[""C10""]","[""Manufacturing""]"
5e1e4915-a2ff-4376-9795-65d22fa56748,true,0.06852,0.019803,0.087007,0.17532999999999999,"[""C18""]","[""Manufacturing""]"
12a7f791-74b1-4733-9e73-753e331cfceb,true,0.025952,0.02564,0.086416,0.13800800000000002,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
0c7e228a-2188-400c-9a22-c65f1ddd3bc2,true,0.106493,0.039965,0.796162,0.94262,"[""C10""]","[""Manufacturing""]"
71c68245-693e-4c18-8866-08a5b90fca0b,true,0.017734,0.021527,0.155165,0.194426,"[""C13""]","[""Manufacturing""]"
d7a6993e-d1b9-456a-a876-2eaad20927ac,true,0.022845,0.010168,0.207416,0.240429,"[""F42""]","[""Construction""]"
df32adb6-3ad4-4210-a3d5-6ce0945b9b5d,false,0.018398,0.030537,0.076922,0.125857,"[""I55"",""R92""]","[""Accommodation and food service activities"",""Arts, entertainment and recreation""]"
bab383d9-c0db-4527-a48e-26b6fa354742,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
126e1318-8a2e-4010-89d7-e9f6cb185039,true,0.047994,0.025049,0.064097,0.13713999999999998,"[""S96""]","[""Other service activities""]"
6af3010a-0dd0-4240-9098-d9225b1884bf,true,0.034325,0.017915,0.045841,0.098081,"[""S95""]","[""Other service activities""]"
26a22791-991d-460a-8aa5-9a79d7519b71,false,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
0985afef-0564-481e-87ef-0b4ecc822e29,true,0.006938,0.009505,0.100733,0.117176,"[""C16"",""C22"",""C31""]","[""Manufacturing""]"
afedc3d9-6586-452a-a8fd-f029126e1238,true,0.038001,0.04613,0.332496,0.416627,"[""C13"",""C14""]","[""Manufacturing""]"
a8c606fa-8325-44d2-a031-cd025295b908,false,0.001072,0.002381,0.036474,0.039927,"[""C27""]","[""Manufacturing""]"
354bff83-d5b7-40f6-a8c8-5ad8e5273460,true,0.015584,0.011143,0.200682,0.227409,"[""C29""]","[""Manufacturing""]"
d72eb5ac-89ce-4787-ac64-f40b4b48d4cb,true,0.010587,0.014504,0.153712,0.178803,"[""C16"",""C22"",""C25"",""C31""]","[""Manufacturing""]"
271f90e9-83c5-4fe2-8393-10c1c2d6d8a1,true,0.012078,0.011933,0.040219,0.06423,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
21f56eca-ba8e-42e5-9816-7991b978b415,true,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
da35a43d-807d-45ec-a940-cf6ed791e4d5,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
11bab438-0018-4fa8-bdff-9e212bd35145,true,0.023504,0.023221,0.078263,0.124988,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
0174975f-868d-4b9d-ae51-f81938fc9f01,false,0.026925,0.037209,0.124217,0.188351,"[""Q88""]","[""Human health and social work activities""]"
ef36a16b-4eda-4a72-a9a5-b89bd99b31af,true,0.008501,0.01411,0.035543,0.058154,"[""R93""]","[""Arts, entertainment and recreation""]"
62bee3a4-b425-477c-9f6e-a20988ce0cf5,true,0.009244,0.010705,0.138023,0.157972,"[""C25"",""C28""]","[""Manufacturing""]"
2ac20d3b-19eb-4a3a-9f00-4675de9fd80c,true,0.008896,0.00957,0.171621,0.190087,"[""C25"",""C32""]","[""Manufacturing""]"
1d64c835-38ab-4dd8-8e24-ee2285d6d55e,true,0.041294,0.05492,0.356001,0.45221500000000003,"[""C22""]","[""Manufacturing""]"
71af8f28-e166-4601-83b1-0872cae7a19c,true,0.01877,0.018545,0.062502,0.099817,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
8af6a15f-ace8-41a1-8566-01775b648a55,true,0.016315,0.021854,0.076403,0.114572,"[""I56""]","[""Accommodation and food service activities""]"
e7840cb4-6195-4d35-81fc-ae31816e8bf5,true,0.01877,0.018545,0.062502,0.099817,"[""G46"",""G47"",""S95""]","[""Other service activities"",""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
9f1ee07d-5cf9-4ffe-83cc-724ee962ec4a,true,0.002307,0.005125,0.078498,0.08592999999999999,"[""C27""]","[""Manufacturing""]"
955c6ed0-b59a-43dc-a099-d8b02e7e8a79,true,0.001827,0.002652,0.018089,0.022568,"[""J59"",""J60""]","[""Information and communication""]"
ee664ba4-214d-4ffa-aea0-eec6f09c2be7,true,0.012078,0.011933,0.040219,0.06423,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
a3ec40ad-b045-440f-abdf-6445fa78a7e3,false,0.030399,0.011408,0.227265,0.269072,"[""C10""]","[""Manufacturing""]"
1fe3d11f-45c0-48c9-af50-0c6a5da197b4,false,0.020887,0.007838,0.156153,0.184878,"[""C10""]","[""Manufacturing""]"
60d2c82f-17b5-4b10-a876-e2c12105605d,false,0.009611,0.013166,0.139534,0.16231099999999998,"[""C16""]","[""Manufacturing""]"
afe7e061-7162-4ad6-9b88-9f3f72b337e8,true,0.004598,0.006566,0.058273,0.069437,"[""J62""]","[""Information and communication""]"
5980cf34-8f62-4c29-a8e4-931e6001d359,false,0.021218,0.020964,0.070654,0.11283599999999999,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
e5189edf-fc92-42e3-bc69-08d185ded96c,true,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
11bb156d-15cf-4504-a153-a1398b938cad,true,0.021189,0.03517,0.088592,0.144951,"[""R93""]","[""Arts, entertainment and recreation""]"
7737af2a-d7f9-4f2d-abd7-ddd816cccf27,true,0.005908,0.009519,0.137336,0.152763,"[""C28""]","[""Manufacturing""]"
3147d988-3fac-4d95-88a5-6d65a77ae104,false,0.005471,0.008816,0.127192,0.141479,"[""C28""]","[""Manufacturing""]"
d95726b1-201e-4478-8472-4620ee589c61,false,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
e3c538d6-c3e6-4a05-a2e2-3d6c17b0a135,true,0.006176,0.009952,0.143579,0.15970700000000002,"[""C25"",""C28""]","[""Manufacturing""]"
dc076f3c-e5da-4c90-b095-225fb3a8c912,true,0.017922,0.009354,0.023935,0.051211000000000007,"[""S94""]","[""Other service activities""]"
9ee5c341-5b64-4062-a3d8-0f652e887cc0,true,0.005358,0.006394,0.088933,0.100685,"[""C26""]","[""Manufacturing""]"
06142d46-9410-4d04-80a4-1ec89e60c30c,false,0.152688,0.016422,0.190231,0.359341,"[""C24""]","[""Manufacturing""]"
808f198c-9b9b-4c8c-bb87-ce83ca4b4af3,true,0.200571,0.084985,0.205717,0.49127300000000007,"[""H49""]","[""Transportation and storage""]"
35839ef2-6c61-4db0-b196-46f135285f20,true,0.002838,0.005607,0.028878,0.037323,"[""K64""]","[""Financial and insurance activities""]"
be80a25d-30b6-40bd-bc8f-493b7d15f8d8,false,0.126503,0.013605,0.157607,0.297715,"[""C24""]","[""Manufacturing""]"
d9afff1d-7192-44b2-b051-db5b3f7480e5,true,0.054695,0.01133,0.145761,0.211786,"[""H52""]","[""Transportation and storage""]"
8594b525-2bf4-49ce-8d02-ae44145ece1d,true,0.005312,0.011803,0.180783,0.197898,"[""C25"",""C27"",""C28""]","[""Manufacturing""]"
b22d8296-0b4f-4c68-aae6-96dc257ca03e,true,0.002853,0.004597,0.066327,0.073777,"[""C26"",""C28""]","[""Manufacturing""]"
c15907ff-4728-47ca-b559-124a0869e024,false,0.731975,0.02348,0.179355,0.9348099999999999,"[""A01""]","[""Agriculture, forestry and fishing""]"
77b50931-c1eb-41d9-a2c8-872eaa739694,true,0.004118,0.01045,0.073966,0.088534,"[""N77""]","[""Administrative and support service activities""]"
47936edf-3b65-459a-97a1-2a588decba2c,true,0.005115,0.007305,0.064829,0.077249,"[""J62""]","[""Information and communication""]"
18898783-7c44-4e9e-969b-d138ff90bae2,true,0.011619,0.014306,0.063477,0.08940200000000001,"[""M71""]","[""Professional, scientific and technical activities""]"
278d3b79-c677-40f7-906c-b6879be4fedb,true,0.150476,0.016184,0.187474,0.354134,"[""C24""]","[""Manufacturing""]"
ea982df7-3948-4825-8f28-41816fcd3f08,true,0.004356,0.008607,0.044324,0.057287000000000005,"[""K66""]","[""Financial and insurance activities""]"
8f23c721-e3ac-49b6-b9f9-329108b224dc,true,0.010603,0.013056,0.05793,0.081589,"[""M74""]","[""Professional, scientific and technical activities""]"
3d38450e-877e-46ae-942f-dfeec7e58a97,true,0.441062,0.000972,0.266233,0.708267,"[""H50""]","[""Transportation and storage""]"
a6bd7179-61e0-4a27-9c2d-5b87474bf005,false,0.011667,0.015982,0.169381,0.19703,"[""C16""]","[""Manufacturing""]"
7be031b9-107c-413d-87ea-70fbd70c09e6,true,0.017726,0.020527,0.26467,0.302923,"[""C25""]","[""Manufacturing""]"
a82fe3b4-9087-480d-89c6-daa2222c4e78,true,0.001386,0.001654,0.023,0.02604,"[""C26""]","[""Manufacturing""]"
bcbc9b80-d864-4dfb-bf20-0a86980963fd,true,0.011987,0.013881,0.178975,0.204843,"[""C25""]","[""Manufacturing""]"
1338e4d1-ae2c-4860-9bca-26e9d7b4a936,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
0d1ff02f-60ea-4037-ad26-887849e5d8af,true,0.002838,0.005607,0.028878,0.037323,"[""K64"",""K66""]","[""Financial and insurance activities""]"
8b3912b4-e9da-4d83-9f1a-52f82db8c529,true,0.036314,0.007522,0.096776,0.14061200000000001,"[""H52""]","[""Transportation and storage""]"
473460c9-99b1-466a-838b-a8ae37f046df,false,0.381832,0.025993,0.240552,0.648377,"[""B05""]","[""Mining and quarrying""]"
0639753f-269f-488e-9d2f-ac32bc0cfafc,true,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
d64abd10-7146-499e-bcf9-696e6bcb565e,false,0.015343,0.015158,0.051089,0.08159,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
6dddcbcf-ad6f-45b0-87cb-2ed474c0c644,false,0.003793,0.006112,0.088176,0.098081,"[""C28""]","[""Manufacturing""]"
5d16790b-80b3-43fe-9084-b3c2a6ab68ac,true,0.106493,0.039965,0.796162,0.94262,"[""C10""]","[""Manufacturing""]"
24205c2a-a0df-48b4-aa89-11624f9c43c6,true,0.017256,0.028641,0.072147,0.11804400000000001,"[""R91""]","[""Arts, entertainment and recreation""]"
bf989275-54e0-4383-ad11-e323628a240d,true,0.023504,0.023221,0.078263,0.124988,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
8971d19f-5830-4795-9229-41e4ff4e59f1,true,0.005069,0.008167,0.117828,0.131064,"[""C25"",""C28"",""C30""]","[""Manufacturing""]"
3639f59e-d74d-4662-9ad0-74830d31d1a3,true,0.006411,0.010331,0.149041,0.165783,"[""C28""]","[""Manufacturing""]"
71ab272e-a228-46e7-b89b-b199c72a37fc,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
52794cb8-cb5a-44cb-9716-c6be60bb0ec7,true,0.01877,0.018545,0.062502,0.099817,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
37806435-761a-471a-803c-5e7076ef0244,true,0.013307,0.01541,0.198692,0.227409,"[""C25""]","[""Manufacturing""]"
d2766103-ba4d-4816-b47b-8dd74bed0fca,true,0.001986,0.00237,0.032966,0.037322,"[""C26""]","[""Manufacturing""]"
cfddc511-16be-4c4a-bd8c-218cfc7c0c6e,false,0.017922,0.009354,0.023935,0.051211000000000007,"[""S94""]","[""Other service activities""]"
e6fe0f38-7067-493a-aac9-c65bde354dd8,true,0.014526,0.016822,0.216893,0.248241,"[""C25"",""C30""]","[""Manufacturing""]"
490242cf-abe8-4d59-8cff-8660d7799fcf,true,0.004037,0.010245,0.072515,0.086797,"[""N82""]","[""Administrative and support service activities""]"
87977867-09dc-4cc8-9e95-c9b68f7e238d,true,0.004118,0.01045,0.073966,0.088534,"[""N77""]","[""Administrative and support service activities""]"
1db5ba04-94d6-4fcb-b61b-73eab887135e,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
ee5faba9-b734-41a8-87f6-8ba610e168b8,true,0.002171,0.002591,0.036033,0.040795000000000005,"[""C26""]","[""Manufacturing""]"
6feca778-602b-49d3-8a7c-2c5aff785bfc,true,0.011911,0.016461,0.054953,0.08332500000000001,"[""Q86""]","[""Human health and social work activities""]"
7f8d08cd-a0ca-43bd-bddd-aec0e8e6764b,true,0.008799,0.010834,0.04807,0.067703,"[""M70"",""M73""]","[""Professional, scientific and technical activities""]"
ec9793b3-17b4-4813-8b8e-caa458e27f18,false,0.004591,0.039564,0.169367,0.213522,"[""L68""]","[""Real estate activities""]"
8e81f27d-be3d-4efb-96b2-85da0d95cdd2,true,0.004752,0.009389,0.048353,0.062494,"[""K64""]","[""Financial and insurance activities""]"
8de17084-9ea3-4051-a366-63b3ea7520dc,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
78738f84-8e4b-4e41-827d-8e2fe82a2bfa,true,0.188216,0.119204,0.627388,0.934808,"[""A03""]","[""Agriculture, forestry and fishing""]"
0e67e2da-90e4-4da3-85fc-471779de0b95,false,0.010491,0.012917,0.057314,0.08072199999999999,"[""M74""]","[""Professional, scientific and technical activities""]"
eac1a6e4-e6f9-4b19-b14b-69fbbfbfec4b,true,0.047167,0.017701,0.352628,0.417496,"[""C10""]","[""Manufacturing""]"
2ad04380-24c5-4ef3-b8e9-3f1cdc3729b6,true,0.033718,0.017598,0.04503,0.096346,"[""G47"",""S95""]","[""Other service activities"",""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
695e34c3-9968-4d51-8586-1487707ef0f8,true,0.070161,0.013756,0.075791,0.15970800000000002,"[""B08""]","[""Mining and quarrying""]"
048895d2-5173-4294-b0f8-22b1379c81b4,false,0.317143,0.058234,0.470029,0.845406,"[""C20""]","[""Manufacturing""]"
1ef61b33-517a-4ae0-8784-86c13f5a7ec1,true,0.034954,0.046487,0.301336,0.382777,"[""C22""]","[""Manufacturing""]"
2b3ad8a9-496e-4676-a515-f83531d51f00,false,0.026314,0.034997,0.226856,0.288167,"[""C22""]","[""Manufacturing""]"
fc208a93-e1b9-4793-a0a1-0d2402c82f49,true,0.369074,0.083341,0.049274,0.501689,"[""D35""]","[""Electricity, gas, steam and air conditioning supply""]"
0eec58d1-35d6-41b6-a0a9-74531ddbdb12,false,0.477788,0.015326,0.117072,0.610186,"[""A01""]","[""Agriculture, forestry and fishing""]"
719501ce-2660-48f6-9b2e-74434b071c27,true,0.036314,0.007522,0.096776,0.14061200000000001,"[""H52""]","[""Transportation and storage""]"
569ccd29-776e-4bea-86e5-011562dc8460,true,0.004828,0.006895,0.061187,0.07291,"[""J62""]","[""Information and communication""]"
1eba6df0-b3fc-4fd8-a835-1337af99fb5f,true,0.004591,0.039564,0.169367,0.213522,"[""L68""]","[""Real estate activities""]"
290415e9-0123-4414-965f-c8784b10f593,true,0.027653,0.010378,0.206738,0.24476900000000001,"[""C10""]","[""Manufacturing""]"
779e74f7-825c-4892-8bc1-43dfef7057cd,true,0.026925,0.037209,0.124217,0.188351,"[""Q88""]","[""Human health and social work activities""]"
8e969638-a933-485d-bae1-d47692bc6e41,false,0.106493,0.039965,0.796162,0.94262,"[""C10""]","[""Manufacturing""]"
95634455-4899-4394-9849-3c49b262e064,true,0.013028,0.018004,0.060105,0.091137,"[""Q86""]","[""Human health and social work activities""]"
b2c0a5a3-e399-4d1b-b13e-dcf2f5b281a6,true,0.013028,0.018004,0.060105,0.091137,"[""Q86""]","[""Human health and social work activities""]"
3564b0b2-52b6-4560-a474-f857a63166a5,true,0.441062,0.000972,0.266233,0.708267,"[""H50""]","[""Transportation and storage""]"
f0d0f912-4517-4b5b-bfa7-456658702601,true,0.005874,0.009465,0.136556,0.151895,"[""C28""]","[""Manufacturing""]"
629f2a62-51d4-4210-9680-532107df4401,false,0.205906,0.040371,0.222429,0.46870599999999996,"[""B07""]","[""Mining and quarrying""]"
6d6704e0-a91d-4154-9450-8a1a6c737c05,true,0.017597,0.021667,0.096139,0.135403,"[""M72""]","[""Professional, scientific and technical activities""]"
0ae5e8e4-d6fd-4519-8ddc-7c9477ff6caf,true,0.07178,0.026938,0.536639,0.635357,"[""C11""]","[""Manufacturing""]"
55e76b2a-b278-458a-966e-db21ae2e674b,true,0.038001,0.04613,0.332496,0.416627,"[""C13""]","[""Manufacturing""]"
0ae2559a-668b-4925-8be6-f7be98f5f9c5,true,0.260983,0.008372,0.063948,0.333303,"[""A01""]","[""Agriculture, forestry and fishing""]"
4ae01544-06bb-49bd-99f5-cbfdca2559e6,true,0.012495,0.014469,0.186558,0.213522,"[""C25""]","[""Manufacturing""]"
ac7dfbe1-a267-48ae-9b38-9d4c9253f393,true,0.018117,0.0179,0.060328,0.096345,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
ffb5885f-9ae1-472c-b7a6-f3e02e842656,false,0.0142,0.01403,0.047284,0.075514,"[""G47""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
a2ee7b2f-332f-4c36-b845-7a81f793d81c,true,0.004118,0.01045,0.073966,0.088534,"[""N77""]","[""Administrative and support service activities""]"
58f31f4b-1735-490d-ad78-221b04ce07b3,true,0.00134,0.001442,0.025861,0.028643,"[""C32"",""C33"",""M74"",""R90"",""R91""]","[""Arts, entertainment and recreation"",""Manufacturing"",""Professional, scientific and technical activities""]"
222f3467-a0ea-47a0-943d-faeccde6e0a9,true,0.010912,0.018111,0.045622,0.074645,"[""R90"",""R91""]","[""Arts, entertainment and recreation""]"
fbc2ac0a-4275-4260-8968-c07da58c75b6,false,0.013028,0.018004,0.060105,0.091137,"[""Q86""]","[""Human health and social work activities""]"
92d7ce7c-fad6-4a61-bacc-8ee112626a75,true,0.043343,0.016266,0.324036,0.383645,"[""C10""]","[""Manufacturing""]"
1d26b23d-98bc-4afb-8495-0c574f1dd3a9,true,0.017628,0.017416,0.058698,0.093742,"[""G46""]","[""Wholesale and retail trade; repair of motor vehicles and motorcycles""]"
4c32dcd4-81e6-423e-b2b3-9abda70a8b56,true,0.002081,0.013821,0.0518,0.067702,"[""J61""]","[""Information and communication""]"
79831542-3eab-43c3-ac75-1be955fd6514,true,0.035106,0.013175,0.262455,0.310736,"[""C10""]","[""Manufacturing""]"
91a88379-830e-4284-a480-10f36e89e3a2,true,0.018226,0.008113,0.165484,0.191823,"[""F43""]","[""Construction""]"
5e8e9ff6-3890-46ef-851d-f7b2ad2e0b10,true,0.00627,0.00859,0.091033,0.105893,"[""C16""]","[""Manufacturing""]"
